date,borough,events_count,borough_normalized_events,day_normalized_events,total_events_by_borough,total_events_by_day
2018-07-27,M,23,0.0007991105552081161,0.3333333333333333,28782,69
2013-06-08,M,23,0.0007991105552081161,0.3194444444444444,28782,72
2014-07-09,M,23,0.0007991105552081161,0.3709677419354839,28782,62
2016-07-09,M,23,0.0007991105552081161,0.23469387755102042,28782,98
2013-08-09,M,23,0.0007991105552081161,0.42592592592592593,28782,54
2016-07-23,X,23,0.001499348109517601,0.23,15340,100
2018-02-14,M,23,0.0007991105552081161,0.5348837209302325,28782,43
2018-07-09,M,23,0.0007991105552081161,0.71875,28782,32
2014-05-17,Q,23,0.002150537634408602,0.16666666666666666,10695,138
2018-06-01,M,23,0.0007991105552081161,0.71875,28782,32
2018-09-06,M,23,0.0007991105552081161,0.5476190476190477,28782,42
2018-08-29,M,23,0.0007991105552081161,0.38333333333333336,28782,60
2013-10-19,X,23,0.001499348109517601,0.22115384615384615,15340,104
2017-08-26,M,23,0.0007991105552081161,0.26136363636363635,28782,88
2013-08-22,M,23,0.0007991105552081161,0.48936170212765956,28782,47
2018-09-27,M,23,0.0007991105552081161,0.5,28782,46
2017-08-17,M,23,0.0007991105552081161,0.4339622641509434,28782,53
2014-09-27,M,23,0.0007991105552081161,0.27380952380952384,28782,84
2016-09-06,M,23,0.0007991105552081161,0.5,28782,46
2014-09-06,M,23,0.0007991105552081161,0.32857142857142857,28782,70
2015-09-19,B,23,0.001996701102526261,0.23,11519,100
2016-09-10,B,23,0.001996701102526261,0.22549019607843138,11519,102
2016-09-13,M,23,0.0007991105552081161,0.5476190476190477,28782,42
2015-08-19,M,23,0.0007991105552081161,0.3898305084745763,28782,59
2017-08-19,Q,23,0.002150537634408602,0.18699186991869918,10695,123
2014-09-23,M,23,0.0007991105552081161,0.48936170212765956,28782,47
2013-10-05,M,23,0.0007991105552081161,0.2948717948717949,28782,78
2014-05-06,M,23,0.0007991105552081161,0.5,28782,46
2013-08-31,M,23,0.0007991105552081161,0.42592592592592593,28782,54
2018-10-06,B,23,0.001996701102526261,0.22115384615384615,11519,104
2018-07-14,X,22,0.0014341590612777053,0.15714285714285714,15340,140
2016-06-11,Q,22,0.002057035998129967,0.18333333333333332,10695,120
2017-05-20,Q,22,0.002057035998129967,0.16923076923076924,10695,130
2018-06-09,X,22,0.0014341590612777053,0.205607476635514,15340,107
2013-08-04,M,22,0.0007643666180251546,0.4489795918367347,28782,49
2016-06-09,M,22,0.0007643666180251546,0.4,28782,55
2015-05-30,Q,22,0.002057035998129967,0.24175824175824176,10695,91
2018-07-14,B,22,0.0019098880111120757,0.15714285714285714,11519,140
2013-06-09,M,22,0.0007643666180251546,0.4888888888888889,28782,45
2018-08-04,X,22,0.0014341590612777053,0.16793893129770993,15340,131
2013-08-05,M,22,0.0007643666180251546,0.6111111111111112,28782,36
2015-08-05,M,22,0.0007643666180251546,0.2857142857142857,28782,77
2018-10-27,B,22,0.0019098880111120757,0.19298245614035087,11519,114
2018-05-05,X,22,0.0014341590612777053,0.275,15340,80
2016-10-29,M,22,0.0007643666180251546,0.2972972972972973,28782,74
2018-08-19,M,22,0.0007643666180251546,0.3793103448275862,28782,58
2017-07-04,M,22,0.0007643666180251546,0.5945945945945946,28782,37
2013-07-03,M,22,0.0007643666180251546,0.6666666666666666,28782,33
2018-10-20,X,22,0.0014341590612777053,0.19642857142857142,15340,112
2018-10-13,R,22,0.0024965955515206537,0.16541353383458646,8812,133
2015-05-02,M,22,0.0007643666180251546,0.2857142857142857,28782,77
2015-06-27,M,22,0.0007643666180251546,0.28205128205128205,28782,78
2016-09-01,M,22,0.0007643666180251546,0.44,28782,50
2013-06-28,M,22,0.0007643666180251546,0.46808510638297873,28782,47
2014-05-03,M,22,0.0007643666180251546,0.3013698630136986,28782,73
2016-09-24,X,22,0.0014341590612777053,0.2619047619047619,15340,84
2014-06-29,M,22,0.0007643666180251546,0.5,28782,44
2015-07-25,B,22,0.0019098880111120757,0.2222222222222222,11519,99
2017-08-29,M,22,0.0007643666180251546,0.46808510638297873,28782,47
2018-06-20,M,22,0.0007643666180251546,0.55,28782,40
2015-06-30,M,22,0.0007643666180251546,0.5238095238095238,28782,42
2016-08-27,M,22,0.0007643666180251546,0.25,28782,88
2014-05-20,M,22,0.0007643666180251546,0.5116279069767442,28782,43
2016-09-27,M,22,0.0007643666180251546,0.46808510638297873,28782,47
2017-06-17,X,22,0.0014341590612777053,0.19469026548672566,15340,113
2017-06-17,Q,22,0.002057035998129967,0.19469026548672566,10695,113
2018-05-26,M,22,0.0007643666180251546,0.3013698630136986,28782,73
2016-09-08,M,22,0.0007643666180251546,0.4782608695652174,28782,46
2014-05-15,M,22,0.0007643666180251546,0.46808510638297873,28782,47
2015-07-29,X,22,0.0014341590612777053,0.27848101265822783,15340,79
2013-06-16,M,22,0.0007643666180251546,0.4583333333333333,28782,48
2013-10-05,X,22,0.0014341590612777053,0.28205128205128205,15340,78
2017-07-30,M,22,0.0007643666180251546,0.3333333333333333,28782,66
2017-06-13,M,22,0.0007643666180251546,0.55,28782,40
2017-10-22,M,22,0.0007643666180251546,0.4583333333333333,28782,48
2016-06-25,X,22,0.0014341590612777053,0.18803418803418803,15340,117
2018-09-18,M,22,0.0007643666180251546,0.41509433962264153,28782,53
2017-10-14,X,22,0.0014341590612777053,0.21568627450980393,15340,102
2013-09-14,M,22,0.0007643666180251546,0.41509433962264153,28782,53
2018-09-13,M,22,0.0007643666180251546,0.5238095238095238,28782,42
2017-08-12,X,22,0.0014341590612777053,0.21568627450980393,15340,102
2017-08-13,M,22,0.0007643666180251546,0.27848101265822783,28782,79
2013-08-18,M,22,0.0007643666180251546,0.4782608695652174,28782,46
2017-07-08,Q,22,0.002057035998129967,0.1732283464566929,10695,127
2016-06-04,B,22,0.0019098880111120757,0.2,11519,110
2017-10-07,X,22,0.0014341590612777053,0.2972972972972973,15340,74
2015-08-18,M,22,0.0007643666180251546,0.4074074074074074,28782,54
2017-06-03,Q,22,0.002057035998129967,0.1981981981981982,10695,111
2014-10-11,X,22,0.0014341590612777053,0.275,15340,80
2016-06-04,X,22,0.0014341590612777053,0.2,15340,110
2015-07-11,X,22,0.0014341590612777053,0.22448979591836735,15340,98
2015-08-11,M,22,0.0007643666180251546,0.3333333333333333,28782,66
2015-05-23,M,22,0.0007643666180251546,0.3188405797101449,28782,69
2016-06-03,M,22,0.0007643666180251546,0.4583333333333333,28782,48
2014-08-09,Q,22,0.002057035998129967,0.21782178217821782,10695,101
2013-08-16,M,22,0.0007643666180251546,0.44,28782,50
2016-05-07,M,22,0.0007643666180251546,0.2716049382716049,28782,81
2016-10-08,X,22,0.0014341590612777053,0.34375,15340,64
2014-10-11,M,22,0.0007643666180251546,0.275,28782,80
2018-07-08,M,22,0.0007643666180251546,0.3333333333333333,28782,66
2017-08-12,Q,21,0.0019635343618513326,0.20588235294117646,10695,102
2015-08-25,M,21,0.000729622680842193,0.4117647058823529,28782,51
2016-07-30,B,21,0.0018230749196978904,0.21649484536082475,11519,97
2018-06-12,M,21,0.000729622680842193,0.6363636363636364,28782,33
2013-10-26,X,21,0.0013689700130378097,0.2727272727272727,15340,77
2018-08-12,M,21,0.000729622680842193,0.3088235294117647,28782,68
2013-05-14,M,21,0.000729622680842193,0.6774193548387096,28782,31
2017-06-14,M,21,0.000729622680842193,0.4666666666666667,28782,45
2018-07-15,M,21,0.000729622680842193,0.3888888888888889,28782,54
2017-06-18,M,21,0.000729622680842193,0.42857142857142855,28782,49
2013-09-10,M,21,0.000729622680842193,0.6,28782,35
2017-06-15,M,21,0.000729622680842193,0.5,28782,42
2013-10-01,M,21,0.000729622680842193,0.5526315789473685,28782,38
2016-05-21,Q,21,0.0019635343618513326,0.14583333333333334,10695,144
2016-08-27,B,21,0.0018230749196978904,0.23863636363636365,11519,88
2013-08-28,M,21,0.000729622680842193,0.6176470588235294,28782,34
2014-06-18,M,21,0.000729622680842193,0.4666666666666667,28782,45
2014-08-15,M,21,0.000729622680842193,0.3888888888888889,28782,54
2016-06-17,M,21,0.000729622680842193,0.42,28782,50
2018-06-30,X,21,0.0013689700130378097,0.22826086956521738,15340,92
2013-04-27,M,21,0.000729622680842193,0.3684210526315789,28782,57
2015-06-20,X,21,0.0013689700130378097,0.20388349514563106,15340,103
2016-04-16,M,21,0.000729622680842193,0.30434782608695654,28782,69
2018-10-14,M,21,0.000729622680842193,0.3181818181818182,28782,66
2017-07-29,Q,21,0.0019635343618513326,0.21875,10695,96
2015-08-29,X,21,0.0013689700130378097,0.27631578947368424,15340,76
2018-10-13,X,21,0.0013689700130378097,0.15789473684210525,15340,133
2014-07-05,M,21,0.000729622680842193,0.3088235294117647,28782,68
2018-07-16,M,21,0.000729622680842193,0.6774193548387096,28782,31
2016-07-30,X,21,0.0013689700130378097,0.21649484536082475,15340,97
2017-06-25,M,21,0.000729622680842193,0.3684210526315789,28782,57
2013-10-03,M,21,0.000729622680842193,0.4772727272727273,28782,44
2015-09-05,X,21,0.0013689700130378097,0.31343283582089554,15340,67
2013-06-27,M,21,0.000729622680842193,0.525,28782,40
2016-10-15,B,21,0.0018230749196978904,0.14788732394366197,11519,142
2015-05-09,M,21,0.000729622680842193,0.2625,28782,80
2017-05-20,X,21,0.0013689700130378097,0.16153846153846155,15340,130
2013-09-17,M,21,0.000729622680842193,0.6176470588235294,28782,34
2015-05-09,X,21,0.0013689700130378097,0.2625,15340,80
2015-06-27,Q,21,0.0019635343618513326,0.2692307692307692,10695,78
2013-05-04,Q,21,0.0019635343618513326,0.22340425531914893,10695,94
2018-10-06,X,21,0.0013689700130378097,0.20192307692307693,15340,104
2014-08-04,M,21,0.000729622680842193,0.4375,28782,48
2013-09-05,M,21,0.000729622680842193,0.75,28782,28
2013-05-05,M,21,0.000729622680842193,0.45652173913043476,28782,46
2018-07-21,B,21,0.0018230749196978904,0.1693548387096774,11519,124
2018-10-04,M,21,0.000729622680842193,0.39622641509433965,28782,53
2013-05-18,Q,21,0.0019635343618513326,0.17073170731707318,10695,123
2016-04-16,X,21,0.0013689700130378097,0.30434782608695654,15340,69
2017-08-05,X,21,0.0013689700130378097,0.1926605504587156,15340,109
2014-10-04,M,21,0.000729622680842193,0.3333333333333333,28782,63
2014-08-17,M,21,0.000729622680842193,0.42857142857142855,28782,49
2015-07-15,M,21,0.000729622680842193,0.29577464788732394,28782,71
2014-09-22,M,21,0.000729622680842193,0.4666666666666667,28782,45
2014-08-23,M,21,0.000729622680842193,0.2692307692307692,28782,78
2014-05-07,M,21,0.000729622680842193,0.5675675675675675,28782,37
2017-07-05,M,21,0.000729622680842193,0.4375,28782,48
2018-08-18,Q,21,0.0019635343618513326,0.17073170731707318,10695,123
2018-07-05,X,21,0.0013689700130378097,0.2692307692307692,15340,78
2013-08-03,B,21,0.0018230749196978904,0.2625,11519,80
2016-06-25,Q,21,0.0019635343618513326,0.1794871794871795,10695,117
2013-07-13,B,21,0.0018230749196978904,0.24705882352941178,11519,85
2018-10-27,Q,21,0.0019635343618513326,0.18421052631578946,10695,114
2018-10-27,R,21,0.002383113935542442,0.18421052631578946,8812,114
2015-09-12,M,21,0.000729622680842193,0.25925925925925924,28782,81
2017-08-09,M,21,0.000729622680842193,0.40384615384615385,28782,52
2016-07-22,M,20,0.0006948787436592314,0.37735849056603776,28782,53
2013-08-29,M,20,0.0006948787436592314,0.5128205128205128,28782,39
2015-06-02,M,20,0.0006948787436592314,0.5,28782,40
2018-09-22,B,20,0.001736261828283705,0.1941747572815534,11519,103
2018-08-11,X,20,0.001303780964797914,0.15873015873015872,15340,126
2018-07-21,R,20,0.0022696323195642307,0.16129032258064516,8812,124
2014-06-01,M,20,0.0006948787436592314,0.5,28782,40
2013-06-26,M,20,0.0006948787436592314,0.5882352941176471,28782,34
2015-06-19,M,20,0.0006948787436592314,0.425531914893617,28782,47
2015-06-20,B,20,0.001736261828283705,0.1941747572815534,11519,103
2017-09-23,X,20,0.001303780964797914,0.2247191011235955,15340,89
2016-05-21,X,20,0.001303780964797914,0.1388888888888889,15340,144
2014-05-27,M,20,0.0006948787436592314,0.5,28782,40
2017-07-26,M,20,0.0006948787436592314,0.36363636363636365,28782,55
2013-05-18,X,20,0.001303780964797914,0.16260162601626016,15340,123
2017-09-16,B,20,0.001736261828283705,0.20833333333333334,11519,96
2013-06-29,B,20,0.001736261828283705,0.2857142857142857,11519,70
2017-07-23,M,20,0.0006948787436592314,0.30303030303030304,28782,66
2017-08-13,Q,20,0.0018700327255726976,0.25316455696202533,10695,79
2016-08-31,M,20,0.0006948787436592314,0.37735849056603776,28782,53
2014-09-25,M,20,0.0006948787436592314,0.46511627906976744,28782,43
2018-05-26,X,20,0.001303780964797914,0.273972602739726,15340,73
2016-05-28,M,20,0.0006948787436592314,0.3125,28782,64
2015-09-26,B,20,0.001736261828283705,0.23809523809523808,11519,84
2015-09-26,M,20,0.0006948787436592314,0.23809523809523808,28782,84
2015-10-10,X,20,0.001303780964797914,0.3125,15340,64
2016-07-09,B,20,0.001736261828283705,0.20408163265306123,11519,98
2014-10-25,M,20,0.0006948787436592314,0.21978021978021978,28782,91
2015-09-26,X,20,0.001303780964797914,0.23809523809523808,15340,84
2015-08-12,M,20,0.0006948787436592314,0.2857142857142857,28782,70
2017-09-16,X,20,0.001303780964797914,0.20833333333333334,15340,96
2018-06-06,M,20,0.0006948787436592314,0.5405405405405406,28782,37
2018-10-13,Q,20,0.0018700327255726976,0.15037593984962405,10695,133
2014-05-08,M,20,0.0006948787436592314,0.43478260869565216,28782,46
2016-10-01,X,20,0.001303780964797914,0.3448275862068966,15340,58
2014-05-14,M,20,0.0006948787436592314,0.5263157894736842,28782,38
2018-08-09,Q,20,0.0018700327255726976,0.22727272727272727,10695,88
2014-10-24,M,20,0.0006948787436592314,0.3448275862068966,28782,58
2014-08-02,X,20,0.001303780964797914,0.24390243902439024,15340,82
2017-06-10,X,20,0.001303780964797914,0.20833333333333334,15340,96
2014-08-23,B,20,0.001736261828283705,0.2564102564102564,11519,78
2015-09-19,Q,20,0.0018700327255726976,0.2,10695,100
2015-09-12,B,20,0.001736261828283705,0.24691358024691357,11519,81
2018-07-14,R,20,0.0022696323195642307,0.14285714285714285,8812,140
2018-08-04,R,20,0.0022696323195642307,0.15267175572519084,8812,131
2018-08-17,M,20,0.0006948787436592314,0.3389830508474576,28782,59
2016-08-20,X,20,0.001303780964797914,0.19047619047619047,15340,105
2015-06-06,B,20,0.001736261828283705,0.20202020202020202,11519,99
2014-09-13,Q,20,0.0018700327255726976,0.23809523809523808,10695,84
2016-10-15,Q,20,0.0018700327255726976,0.14084507042253522,10695,142
2016-08-06,B,20,0.001736261828283705,0.20408163265306123,11519,98
2014-07-13,M,20,0.0006948787436592314,0.4166666666666667,28782,48
2013-07-14,M,20,0.0006948787436592314,0.5,28782,40
2018-08-18,X,20,0.001303780964797914,0.16260162601626016,15340,123
2018-08-06,M,20,0.0006948787436592314,0.5555555555555556,28782,36
2015-06-12,M,20,0.0006948787436592314,0.4166666666666667,28782,48
2015-08-01,X,20,0.001303780964797914,0.2127659574468085,15340,94
2015-09-10,M,20,0.0006948787436592314,0.6896551724137931,28782,29
2015-11-21,X,20,0.001303780964797914,0.4,15340,50
2015-06-03,M,20,0.0006948787436592314,0.5128205128205128,28782,39
2015-05-15,M,20,0.0006948787436592314,0.46511627906976744,28782,43
2015-08-11,X,20,0.001303780964797914,0.30303030303030304,15340,66
2018-07-28,Q,20,0.0018700327255726976,0.17857142857142858,10695,112
2014-05-29,M,20,0.0006948787436592314,0.4444444444444444,28782,45
2018-09-08,Q,20,0.0018700327255726976,0.2,10695,100
2017-07-29,X,20,0.001303780964797914,0.20833333333333334,15340,96
2015-10-24,B,20,0.001736261828283705,0.21052631578947367,11519,95
2018-08-25,Q,20,0.0018700327255726976,0.18181818181818182,10695,110
2017-07-16,M,19,0.0006601348064762699,0.27941176470588236,28782,68
2014-07-20,M,19,0.0006601348064762699,0.41304347826086957,28782,46
2017-04-22,X,19,0.0012385919165580183,0.22093023255813954,15340,86
2016-05-19,M,19,0.0006601348064762699,0.40425531914893614,28782,47
2013-07-07,M,19,0.0006601348064762699,0.5,28782,38
2013-10-17,M,19,0.0006601348064762699,0.4634146341463415,28782,41
2018-09-12,M,19,0.0006601348064762699,0.4222222222222222,28782,45
2016-08-13,B,19,0.00164944873686952,0.18095238095238095,11519,105
2017-04-29,X,19,0.0012385919165580183,0.2753623188405797,15340,69
2014-06-30,M,19,0.0006601348064762699,0.6333333333333333,28782,30
2015-07-01,M,19,0.0006601348064762699,0.475,28782,40
2016-06-26,M,19,0.0006601348064762699,0.37254901960784315,28782,51
2014-05-21,M,19,0.0006601348064762699,0.5135135135135135,28782,37
2018-04-21,X,19,0.0012385919165580183,0.25675675675675674,15340,74
2013-06-30,M,19,0.0006601348064762699,0.4634146341463415,28782,41
2016-04-23,X,19,0.0012385919165580183,0.3275862068965517,15340,58
2016-04-30,B,19,0.00164944873686952,0.31666666666666665,11519,60
2018-09-08,R,19,0.002156150703586019,0.19,8812,100
2013-04-20,M,19,0.0006601348064762699,0.3275862068965517,28782,58
2018-06-27,M,19,0.0006601348064762699,0.4523809523809524,28782,42
2013-09-12,M,19,0.0006601348064762699,0.6785714285714286,28782,28
2018-07-01,M,19,0.0006601348064762699,0.4523809523809524,28782,42
2017-06-28,M,19,0.0006601348064762699,0.3958333333333333,28782,48
2015-10-17,B,19,0.00164944873686952,0.1450381679389313,11519,131
2014-07-02,M,19,0.0006601348064762699,0.3958333333333333,28782,48
2018-08-27,M,19,0.0006601348064762699,0.4222222222222222,28782,45
2016-09-03,M,19,0.0006601348064762699,0.27941176470588236,28782,68
2016-08-26,M,19,0.0006601348064762699,0.3584905660377358,28782,53
2017-08-21,M,19,0.0006601348064762699,0.4523809523809524,28782,42
2015-06-09,M,19,0.0006601348064762699,0.48717948717948717,28782,39
2015-08-04,X,19,0.0012385919165580183,0.18627450980392157,15340,102
2018-10-27,X,19,0.0012385919165580183,0.16666666666666666,15340,114
2016-08-22,M,19,0.0006601348064762699,0.4318181818181818,28782,44
2017-06-10,B,19,0.00164944873686952,0.19791666666666666,11519,96
2014-08-03,M,19,0.0006601348064762699,0.4318181818181818,28782,44
2018-05-12,X,19,0.0012385919165580183,0.2261904761904762,15340,84
2013-08-23,M,19,0.0006601348064762699,0.475,28782,40
2014-05-13,M,19,0.0006601348064762699,0.475,28782,40
2013-05-04,B,19,0.00164944873686952,0.20212765957446807,11519,94
2017-11-18,X,19,0.0012385919165580183,0.31666666666666665,15340,60
2014-10-19,M,19,0.0006601348064762699,0.41304347826086957,28782,46
2018-09-22,Q,19,0.0017765310892940626,0.18446601941747573,10695,103
2018-10-20,Q,19,0.0017765310892940626,0.16964285714285715,10695,112
2018-06-13,M,19,0.0006601348064762699,0.59375,28782,32
2013-06-14,M,19,0.0006601348064762699,0.48717948717948717,28782,39
2013-06-15,B,19,0.00164944873686952,0.2289156626506024,11519,83
2017-09-30,X,19,0.0012385919165580183,0.27941176470588236,15340,68
2016-08-20,Q,19,0.0017765310892940626,0.18095238095238095,10695,105
2015-08-20,M,19,0.0006601348064762699,0.35185185185185186,28782,54
2013-08-19,M,19,0.0006601348064762699,0.5428571428571428,28782,35
2017-05-06,M,19,0.0006601348064762699,0.25333333333333335,28782,75
2016-05-07,Q,19,0.0017765310892940626,0.2345679012345679,10695,81
2015-08-12,X,19,0.0012385919165580183,0.2714285714285714,15340,70
2018-08-11,R,19,0.002156150703586019,0.15079365079365079,8812,126
2014-08-11,M,19,0.0006601348064762699,0.4418604651162791,28782,43
2017-06-03,X,19,0.0012385919165580183,0.17117117117117117,15340,111
